Time Elapsed (s),tb exploration,tb trajectory,human exploration,human trajectory,merged exploration
431.594883514,227584,79.92570051149893,1105548,486.9975933433763,1215967
432.634244273,227584,79.92571207860537,1105548,486.9975933433763,1215967
433.65298859,227584,79.92573946655551,1105548,486.9975933433763,1215967
434.616144102,227584,79.92576931486529,1105548,486.9975933433763,1215967
435.589692747,227584,79.92578547418223,1105548,486.9975933433763,1215967
436.619058612,227584,79.92848452574948,1105548,486.9975933433763,1215967
437.608122026,227584,79.93145572798207,1105548,486.9975933433763,1215967
438.671267844,227584,79.93146571498917,1105548,486.9975933433763,1215967
439.693373517,227584,79.93148187430612,1105548,486.9975933433763,1215967
440.618388484,227584,79.93149376866185,1105548,486.9975933433763,1215967
441.615963463,227584,79.93149758335912,1105548,486.9975933433763,1215967
442.633442233,227584,79.93151037824273,1105548,486.9975933433763,1215967
443.642779558,227584,79.93152182233453,1105548,486.9975933433763,1215967
444.769034528,227584,79.9315256370318,1105548,486.9975933433763,1215967
446.286480057,227584,79.93153988900009,1105548,486.9975933433763,1215967
447.265145792,227584,79.93153988900009,1105548,486.9975933433763,1215967
447.921295187,227584,79.93196958040147,1105548,486.9975933433763,1215967
448.65190227,227584,79.9365772535702,1105548,486.9975933433763,1215967
449.667491066,227588,79.9763248428761,1105548,486.9975933433763,1215967
450.676253378,227592,79.97772907072397,1105548,486.9975933433763,1215967
451.669488344,227592,79.97787731444042,1105548,486.9975933433763,1215971
452.731597912,227592,79.97795567414545,1105548,486.9975933433763,1215973
453.651546679,227592,79.97799617873068,1105548,486.9975933433763,1215973
454.666347793,227592,79.97944501408924,1105548,486.9975933433763,1215975
455.682299576,227592,79.9810526322303,1105548,486.9975933433763,1215975
456.615463997,227592,79.98105453957893,1105548,486.9975933433763,1215975
457.637465474,227592,79.98106026162483,1105548,486.9975933433763,1215975
458.699554628,227592,79.98106026162483,1105548,486.9975933433763,1215975
459.642820083,227592,79.98106026162483,1105548,486.9975933433763,1215975
460.657839256,227592,79.98106026162483,1105548,486.9975933433763,1215975
461.645126599,227592,79.98112746909092,1105548,486.9975933433763,1215975
462.655260117,227592,79.9826083178799,1105548,486.9975933433763,1215975
463.731185565,227592,79.9928301404965,1105548,486.9975933433763,1215975
465.134756421,227596,80.00629786542083,1105548,486.9975933433763,1215975
466.11974426,227596,80.00629786542083,1105548,486.9975933433763,1215975
467.725249088,227596,80.01560579260698,1105548,486.9975933433763,1215975
469.197427317,227596,80.11576858644318,1105548,486.9975933433763,1215979
470.170313309,227596,80.1364655298455,1105548,486.9975933433763,1215979
471.193758584,227597,80.13652695121004,1105548,486.9975933433763,1215979
472.159937081,227597,80.13656452162097,1105548,486.9975933433763,1215979
472.833808631,227597,80.13661913977383,1105548,486.9975933433763,1215980
473.748850177,227597,80.13684657005574,1105548,486.9975933433763,1215980
474.882937878,227597,80.13844446355223,1105548,486.9975933433763,1215980
475.630589576,227597,80.15273025003368,1105548,486.9975933433763,1215980
476.670667202,227600,80.17581194000927,1105548,486.9975933433763,1215980
477.674103611,227600,80.19482056128432,1105548,486.9975933433763,1215983
478.89395919,227602,80.20014178053583,1105548,486.9975933433763,1215983
479.772973224,227602,80.20014750258173,1105548,486.9975933433763,1215983
480.746224063,227602,80.20015367489157,1105548,486.9975933433763,1215983
481.642677107,227602,80.20016175455004,1105548,486.9975933433763,1215985
482.597946589,227602,80.2001712912932,1105548,486.9975933433763,1215985
483.687439431,227602,80.20017892068773,1105548,486.9975933433763,1215985
484.688320603,227602,80.20019081504347,1105548,486.9975933433763,1215985
485.788606851,227602,80.21396254929181,1105548,486.9975933433763,1215985
486.674609484,227602,80.23995404968211,1105548,486.9975933433763,1215985
487.779420511,227605,80.26167848794218,1105548,486.9975933433763,1215985
489.123414853,227605,80.31385401554441,1105548,486.9975933433763,1215985
490.602562891,227605,80.31385401554441,1105548,486.9975933433763,1215985
491.297040628,227605,80.3836282409504,1105548,486.9975933433763,1215987
492.185286236,227605,80.38641444906308,1105548,486.9975933433763,1215988
492.854053034,227606,80.39863149276742,1105548,486.9975933433763,1215988
493.776485557,227607,80.43815279473287,1105548,486.9975933433763,1215989
495.257135937,227607,80.4383898695345,1105548,486.9975933433763,1215990
496.054044267,227607,80.4383898695345,1105548,486.9975933433763,1215990
496.788903207,227607,80.43861204085681,1105548,486.9975933433763,1215990
497.673614778,227607,80.43909951378988,1105548,486.9975933433763,1215990
498.668297732,227607,80.43955291104989,1105548,486.9975933433763,1215990
499.799687521,227607,80.4399339306631,1105548,486.9975933433763,1215990
500.688086235,227607,80.44002230007696,1105548,486.9975933433763,1215990
501.614935953,227607,80.44011943870925,1105548,486.9975933433763,1215990
502.661677989,227607,80.44019149278571,1105548,486.9975933433763,1215990
503.693229398,227607,80.44027460198227,1105548,486.9975933433763,1215990
504.686146348,227607,80.440515016839,1105548,486.9975933433763,1215990
505.656438144,227607,80.4407694320945,1105548,486.9975933433763,1215990
506.73172041,227607,80.44088242619985,1105548,486.9975933433763,1215990
507.669702626,227607,80.44097092381539,1105548,486.9975933433763,1215990
508.653193562,227607,80.44123604527535,1105548,486.9975933433763,1215990
509.730179139,227607,80.44124367466988,1105548,486.9975933433763,1215990
510.672766728,227607,80.44124939671578,1105548,486.9975933433763,1215990
511.628574709,227607,80.44125321141304,1105548,486.9975933433763,1215990
512.700304312,227607,80.44125321141304,1105548,486.9975933433763,1215990
513.658977674,227607,80.4412570261103,1105548,486.9975933433763,1215990
514.752589648,227607,80.44140428146501,1105548,486.9975933433763,1215990
515.730415676,227607,80.44146496990558,1105548,486.9975933433763,1215990
516.807718642,227607,80.44151065670161,1105548,486.9975933433763,1215990
517.700287312,227607,80.4415761033454,1105548,486.9975933433763,1215990
518.745597439,227607,80.44162940180492,1105548,486.9975933433763,1215990
519.848186309,227607,80.44168970876848,1105548,486.9975933433763,1215990
520.651246803,227607,80.44218582877376,1105548,486.9975933433763,1215990
521.673178662,227607,80.44679478816276,1105548,486.9975933433763,1215990
522.686079546,227608,80.46272892031811,1105548,486.9975933433763,1215990
523.757835559,227611,80.48290998248407,1105548,486.9975933433763,1215991
